actor_name,numfacebooklikes
Nichola Burley,233.0
Whitney Able,280.0
Jennifer Lee Wiggins,134.0
Michele Morrow,118.0
Lon Chaney Jr.,433.0
William Gates,7.0
Arthur Agee,6.0
Isiah Thomas,2.0
Kevin Scott Richardson,262.0
Christopher Toler,23.0
Tommy the Clown,14.0
Walter Masterson,36.0
Laura Fraser,601.0
Kara Hayward,524.0
Louis Ozawa Changchien,195.0
Jeff Lima,71.0
Akima,282.0
Max Gail,236.0
Robinne Lee,170.0
Chenoa Maxwell,48.0
Steffinnie Phrommany,320.0
Danielle Savre,137.0
Trey Loney,977.0
Lee Armstrong,511.0
Amy Lucas,432.0
Richard Curtis,628.0
Dave Fennoy,338.0
Madison Lintz,385.0
Karolina Wydra,258.0
Lorraine Ziff,21000.0
Ginger Rogers,610.0
Edward Everett Horton,172.0
Eric Blore,23.0
Heather Donahue,170.0
Joshua Leonard,170.0
Michael C. Williams,39.0
Joe Cocker,262.0
Jimi Hendrix,227.0
Joan Baez,136.0
David Zucker,119.0
Barry Dennen,29.0
Tara Strohmeier,11.0
David A.R. White,266.0
Cynthia Watros,254.0
Kendyl Joi,23.0
Matthew Feeney,20.0
Tac Fitzgerald,20.0
Brent David Fraser,218.0
Angela Nordeng,371.0
Exie Booker,359.0
Aliou Touré,0.0
Garba Touré,0.0
Khaira Arby,0.0
Karen Alexander,0.0
Colin Andrews,0.0
Francine Blake,0.0
Lymari Nadal,271.0
Félix Moati,8.0
Marianne Denicourt,2.0
John Brodsky,233.0
Paul McCartney,785.0
Ringo Starr,725.0
George Harrison,704.0
Dario Nozic Serini,0.0
Spela Colja,0.0
Andrej Nahtigal,0.0
Kirk Cameron,848.0
Ken Bevel,153.0
Erin Bethea,150.0
Bhole Baba,0.0
Pant Shirt Baba,0.0
Shriman Umeshanad Brahmachari,0.0
Frances Bavier,407.0
Peter Breck,189.0
Edgar Buchanan,142.0
Blanchard Ryan,48.0
Saul Stein,10.0
Daniel Travis,7.0
Abby Elliott,201.0
Hoke Howell,23.0
Tiffany Bolling,22.0
Heather Berman,0.0
Eva Carrozza,0.0
Paul Daggett,0.0
Ken Burns,196.0
Bob Dole,2.0
Terry Funk,54.0
Vince McMahon,44.0
Mick Foley,43.0
Lincoln Hoppe,24.0
Daryn Tufts,15.0
Marina Golbahari,30.0
Zubaida Sahar,0.0
Mohamad Haref Harati,0.0
Peter Riegert,169.0
Jason Kravits,59.0
Ari Gold,27.0
Denny Kirkwood,17.0
Big Budah,34.0
Curt Doussett,17.0
William Katt,505.0
Ti West,243.0
David Mamet,342.0
Ricky Jay,79.0
Dick Cavett,49.0
Takashi Shimura,304.0
Minoru Chiaki,8.0
Kamatari Fujiwara,4.0
Tommy Sheppard,14.0
Greg Speirs,9.0
Mickey Hart,8.0
Tina Louise,422.0
Nick Cave,329.0
Jake Sandvig,172.0
Joe McQueen,143.0
Cecelia Antoinette,196.0
Tori Spelling,396.0
Amber Benson,326.0
Garrett M. Brown,325.0
Eddie Spears,699.0
Ricky Catter,113.0
Ann Dowd,185.0
Matthew Cowles,170.0
Max Adler,445.0
Zhonghua Chen,0.0
Brian Eno,30.0
Jacques Brel,27.0
Damon Albarn,25.0
Stafford Douglas,118.0
Daston Kalili,2.0
Rai Alexandra,0.0
Chin-Chien Chang,0.0
Carol Channing,387.0
Bruce Vilanch,244.0
Tony Bennett,205.0
Vincent Chimato,685.0
John McGlothlin,492.0
Al Sapienza,238.0
Mike Beckingham,358.0
Tom Stedham,152.0
Christopher Denham,120.0
Christian Alvarez,15.0
Claudette Lalí,15.0
Vincent De Paul,212.0
Terrance Zdunich,303.0
Mary Kate Wiles,84.0
Jennifer Landa,41.0
Felix Avitia,33.0
Carrie Bradstreet,466.0
Joel Paul Reisig,431.0
Yassie Hawkes,317.0
Elizabeth Streb,0.0
Sarah Callan,0.0
Laura Flanders,0.0
Mike Stanley,385.0
Jeff Delaney,169.0
Jamison Stalsworth,53.0
Mark Torgl,11.0
Pat Ryan,10.0
George T. Odom,12.0
Matty Rich,10.0
Nicholas Farrell,89.0
Tim Pigott-Smith,80.0
Luis Sanchez,472.0
Dennis L.A. White,251.0
John Karyus,907.0
Lloyd Kaufman,365.0
Kate Graham,49.0
Jennifer Lafleur,873.0
Cheyenne Jackson,469.0
Michael Stahl-David,304.0
Dick Powell,105.0
George Brent,45.0
Bob Proctor,8.0
Jack Canfield,2.0
Eric Worre,0.0
Chris Eigeman,88.0
Taylor Nichols,74.0
Ellia Thompson,3.0
Frida Hallgren,24.0
Nils-Anders Vallgårda,19.0
Jack E. Curenton,847.0
Ace Marrero,94.0
Eve Plumb,235.0
Amy Hargreaves,92.0
Ashley Palmer,109.0
Amber Armstrong,21.0
Tony Alva,22.0
Jay Adams,20.0
Jeff Ament,5.0
Terry Jones,332.0
Emily Rios,231.0
Alicia Sixtos,138.0
Tony Doupe,361.0
Sue Corcoran,14.0
David Frederick White,6.0
Greg Ayres,58.0
Jonathan Caouette,20.0
Renee Leblanc,0.0
Bill Farmer,93.0
Chris Cox,31.0
Mike Huckabee,12.0
Paul Elia,709.0
Alex Sanborn,271.0
Catriona MacColl,48.0
David Warbeck,22.0
Al Cliver,22.0
Michelle Krusiec,149.0
Dov Tiefenbach,108.0
Jeff Seymour,64.0
Gordon Currie,39.0
Roshan Seth,61.0
Garry Cooper,33.0
R. Brandon Johnson,169.0
Desmond Askew,36.0
Gabriel Hogan,83.0
Liv Ullmann,440.0
Ingrid Thulin,132.0
Erland Josephson,92.0
Mae Marsh,22.0
Walter Long,9.0
DeForest Kelley,606.0
James Doohan,513.0
Anita Page,77.0
Bessie Love,28.0
Charles King,4.0
Betsy Baker,66.0
America Olivo,470.0
Nora Arnezeder,378.0
Liane Balaban,118.0
Mark Zupan,15.0
Joe Bishop,0.0
Andy Cohn,0.0
Steve James,96.0
Larry Poindexter,93.0
Carol Block,0.0
Ellen Block,0.0
Mike Block,0.0
Tom E. Nicholson,196.0
Natalie Welch,3.0
Christian Kapper,0.0
Alan Hale,114.0
Walter Connolly,21.0
Angeliki Papoulia,47.0
Mary Tsoni,37.0
Sissy Petropoulou,14.0
James Cagney,786.0
Todd Bridges,321.0
Simon Abkarian,75.0
Jane Bradbury,8.0
Kevin Howarth,19.0
Mark Caven,16.0
Thierry Harcourt,2.0
Daniel London,52.0
Lucy,44.0
Will Oldham,26.0
Anna Karina,257.0
Graziella Galvani,0.0
Ivan Dixon,87.0
Eli Marienthal,157.0
Don Wallace,54.0
Christina Chambers,25.0
Lalaine,502.0
Alexander Wraith,119.0
Darren Kendrick,32.0
Trish Basinger,644.0
Elizabeth Stenholt,503.0
Mary Norwood,221.0
Michael Des Barres,156.0
Wilhelm von Homburg,102.0
Thom Mathews,87.0
Joanna Cassidy,317.0
Ryan Carnes,248.0
Rumi Missabu,19.0
Pierre Prieur,0.0
Raquel Nave,0.0
Vanna White,180.0
Ahmed Best,313.0
James McCaffrey,235.0
Raven Goodwin,225.0
Hector Echavarria,466.0
Ron Roggé,99.0
Parry Shen,94.0
Jason Tobin,26.0
Collin Kahey,13.0
Stephanie Berry,10.0
Chris Weitz,129.0
Purva Bedi,250.0
Rizwan Manji,89.0
Anil Kumar,51.0
Keri Maletto,569.0
Nicholas Simmons,553.0
Barbie Castro,185.0
Nicole de Boer,319.0
Matt Day,62.0
Charis Michelsen,5.0
Bill Martone,2.0
Richard Spore,0.0
Amir Talai,308.0
Charlie Bewley,487.0
Finola Hughes,224.0
Marshal Hilton,471.0
Clint Jung,270.0
Samantha Futerman,100.0
Clint Jordan,8.0
Jackie Nova,7.0
Gus Van Sant,835.0
James Deen,461.0
Flaco Navaja,64.0
Dominic Colón,41.0
Michael Abbott Jr.,35.0
Natalie Canerday,32.0
Travis Smith,22.0
Pollyanna McIntosh,289.0
Samantha Buck,24.0
Terumi Matthews,5.0
Mark Hengst,168.0
Debra Lynn Hull,73.0
Lorne Cardinal,53.0
Kirsten Collins,3.0
Eme Ikwuakor,135.0
Marty Lindsey,115.0
Jessica Duffy,76.0
Florence Henderson,337.0
Derek Brandon,168.0
Charles Irving Beale,104.0
Victoria Jackson,338.0
Kate Flannery,219.0
Tim Bagley,152.0
Stuart Whitman,180.0
Sam Adams,0.0
Steve Duin,0.0
Jeff Jacob,0.0
Brit Morgan,206.0
Sedona James,89.0
Joshua Ray Bell,288.0
Dana Blackstone,96.0
Annelyse Ahmad,3.0
John Gilbert,81.0
Renée Adorée,12.0
Claire Adams,6.0
Jacob Zachar,185.0
Travis Betz,29.0
Matthew Emerick,431.0
Brock Baker,297.0
Sheldon Bailey,142.0
James Lance,161.0
Matt King,146.0
Mark Fantasia,814.0
Vivian Lamolli,755.0
Greg Jackson,494.0
Brendan Doogie Milewski,2.0
Donald Austin,0.0
Craig Dougherty,0.0
Matt Keeslar,131.0
Christina Hart,12.0
Nancy Ison,12.0
William Condos,0.0
Kenneth Tobey,57.0
Cecil Kellaway,40.0
Ross Elliott,21.0
Hugh Keays-Byrne,728.0
Joanne Samuel,28.0
Alex Désert,135.0
Blake Lindsley,31.0
Gian Maria Volontè,360.0
Aldo Sambrell,93.0
Mae West,418.0
Gilbert Roland,85.0
Louise Beavers,28.0
The Dalai Lama,66.0
Jasper Johal,0.0
Swami Krishnanad,0.0
Michael Joiner,77000.0
Chris Thomas,21.0
Michael Higgenbottom,16.0
Lorraine Toussaint,305.0
Devid Striesow,24.0
Sebastian Schipper,20.0
Sophie Rois,9.0
William Joseph Elk III,96.0
Leo Rossi,90.0
Cynthia Geary,61.0
Matisyahu,178.0
Natasha Bedingfield,58.0
Madeleine Albright,15.0
Stevan Mena,25.0
Richard Glover,10.0
Marri Savinar,471.0
Adam Rifkin,89.0
Bethany Blakey,45.0
Melanie Papalia,259.0
Ryan Kennedy,165.0
John Reardon,156.0
Elise Muller,98.0
Susan Chambers,138.0
Victoria Lachelle,18.0
Ali Daniels,15.0
Marina Vlady,27.0
Bertrand Cantat,0.0
Léon Schwartzenberg,0.0
Hanne Aagesen,0.0
Sylvia Eckhausen,0.0
Ejner Federspiel,0.0
David Lee Smith,131.0
Darryl Hunt,2.0
Evelyn Jefferson,0.0
John Reeves,0.0
Jordan Bridges,194.0
Bruce Gooch,32.0
John Newton,236.0
Chase Masterson,189.0
H.M. Wynant,31.0
Elaine Bromka,178.0
Robert Turano,32.0
Matthew Gumley,27.0
Paul Hickert,110.0
Robin Bartlett,79.0
Alex Emanuel,375.0
Bahare Seddiqi,36.0
Amir Farrokh Hashemian,35.0
Mohammad Amir Naji,27.0
Chris New,75.0
Vauxhall Jermaine,67.0
Joie Lee,53.0
Tracy Camilla Johns,46.0
Abigail Evans,0.0
Stacie Evans,0.0
Emily Gorell,0.0
Iulia Ciochina,0.0
Ana Maria Guran,0.0
Ana Vatamanu,0.0
Robin Lord Taylor,574.0
Flint Beverage,259.0
Melvin Van Peebles,101.0
Charla Cochran,270.0
Joe Lev,54.0
Sienna Beckman,26.0
Glen Hansard,200.0
Markéta Irglová,96.0
Darren Healy,18.0
Marilyn Rising,142.0
Eugene Roche,23.0
Max Kerstein,3.0
Temple Grandin,58.0
Rowan Isaacson,2.0
Simon Baron-Cohen,2.0
Alan Brent,498.0
Martin Compston,204.0
Kate Ashfield,115.0
Joel Moody,52.0
Bill Allen,36.0
Lia Tucker,21.0
Peter Robbins,39.0
Christopher Shea,27.0
Naderev Sano,0.0
Hugh Ducklow,0.0
Mike Brett,0.0
Lisa Ann,502.0
Jesse Jane,366.0
Kayden Kross,232.0
Ariel Hsing,0.0
Xinhua Jiang,0.0
Michael Landers,0.0
Pat Boone,91.0
Bob Eubanks,42.0
J.D. Williams,196.0
Hassan Johnson,180.0
Samantha Esteban,163.0
Constance Wu,100.0
Mike Birbiglia,128.0
Mel Eslyn,9.0
Philippe Leroy,12.0
Macha Méril,7.0
Rita Maiden,5.0
Jason Stuart,990.0
Richard Moll,206.0
Christopher Robin Miller,69.0
Shannen Fields,51.0
Pfeifer Brown,220.0
Cassidy Gifford,40.0
Reese Mishler,7.0
Jack Nance,158.0
Charlotte Stewart,121.0
Stephen Carr,2.0
Johnnie Walker,2.0
Mary Carr,0.0
Leon Isaac Kennedy,116.0
Chuck Mitchell,24.0
Wilbur 'Hi-Fi' White,10.0
Fay Masterson,126.0
Brian Howe,76.0
Larry Blamire,56.0
Kevin P. Farley,143.0
Gabriela Castillo,134.0
Brandon Middleton,50.0
Elissa Dowling,307.0
Jonathan Blow,0.0
Edmund McMillen,0.0
Phil Fish,0.0
Adam Rayner,279.0
Sheldon Leonard,142.0
Arthur O'Connell,75.0
Claire Gordon-Harper,416.0
Hugh Mun,18.0
Johnathan Hurley,10.0
Trevor Howard,98.0
Andrew Keir,13.0
Jon Brion,45.0
Dottie Alexander,0.0
David Barnes,0.0
Seth Ackerman,0.0
Arik Ascherman,0.0
Clint Mansell,512.0
Stanley B. Herman,194.0
Meredith Scott Lynn,166.0
Tim DeZarn,117.0
Tom Ardavany,184.0
Robert McKee,153.0
Michelle Simone Miller,118.0
Steve Diasparra,15.0
A.J. DeLucia,3.0
Chemeeka Walker,0.0
Amanda Kearsan,0.0
Amelia Giancarlo,0.0
Sean Whalen,407.0
James DeBello,128.0
Virginia Leith,24.0
Jason Evers,16.0
Bruce Kerr,6.0
Ty Parker,267.0
Vincent Duvall,87.0
Loanne Bishop,46.0
Justin Gordon,35.0
Courtney Bell,28.0
Erin Cipolletti,9.0
Shari Albert,138.0
Maxine Bahns,73.0
Paul Daniel Ayotte,111.0
Shailene Garnett,19.0
Matt Johnson,8.0
Marcello Mastroianni,866.0
Joffre Soares,3.0
Jemima Kirke,433.0
Jeremy Sande,413.0
Corlandos Scott,133.0
Chelse Swain,36.0
Amanda MacDonald,15.0
Dan Novy,19.0
David Mersault,9.0
Barry Lynch,5.0
Olivia Cooke,680.0
Beau Knapp,236.0
Taliesin Jaffe,26.0
Greg Aronowitz,20.0
Jeff Dowd,18.0
Jan Haley,695.0
Paul Eenhoorn,571.0
Demetrius Grosse,69.0
Kelen Coleman,281.0
Damian Jewan Lee,15.0
Derick Martini,20000.0
Christa Miller,467.0
Ion Overman,113.0
Johnny Walter,507.0
Shiree Nelson,279.0
Patricia Raven,114.0
Lindsay Felton,76.0
Julianne Gabert,252.0
Thomas Brophy,132.0
Ronee Collins,130.0
Jordan Scovel,20.0
Joseph Campanella,32.0
Kirpatrick Thomas,17.0
Christian Anderson,17.0
Andrew Bujalski,26.0
Kate Dollenmayer,6.0
Justin Rice,3.0
Nichole Ceballos,5.0
Ron Gelner,0.0
Parker Riggs,0.0
Tony Way,95.0
David Schaal,59.0
Stacy Edwards,136.0
Jason Dixie,7.0
Panchito Gómez,46.0
Casper Martinez,42.0
Tommy Pallotta,5.0
Richard Linklater,0.0
Jean Caffeine,0.0
Tjasa Ferme,313.0
Mikaal Bates,25.0
Damon Owlia,9.0
Kristen Seavey,370.0
Suzi Lorraine,184.0
Travis Legge,138.0
Lisa Arnold,49.0
Janet Lee Dapper,4.0
Ashley Tramonte,630.0
Brittany Curran,512.0
Lindsay MacDonald,265.0
Robbie Barnes,720.0
Alana Kaniewski,19.0
Brandon Landers,8.0
Bari Hyman,10.0
Paul Ogola,147.0
Olwenya Maina,19.0
Mugambi Nthiga,4.0
Zoe Lister-Jones,331.0
Jason Trost,91.0
Nick Principe,86.0
Divine,462.0
Mink Stole,143.0
Edith Massey,105.0
Béatrice Dalle,133.0
Fereshteh Sadre Orafaiy,5.0
Nargess Mamizadeh,0.0
Mojgan Faramarzi,0.0
Patrick O'Donnell,10.0
Michael Parle,5.0
Emma Eliza Regan,0.0
Kôji Yakusho,89.0
Anna Nakagawa,13.0
Denden,6.0
Tatiana Suarez-Pico,21.0
Michael Cortez,20.0
Eric Ambriz,12.0
Julianna Pitt,785.0
Joe Coffey,98.0
John Lucas,84.0
James Noble,152.0
Shane Carruth,291.0
David Sullivan,45.0
Casey Gooden,8.0
Ian Gamazon,0.0
Edgar Tancangco,0.0
Quynn Ton,0.0
Carlos Gallardo,121.0
Peter Marquardt,20.0
Consuelo Gómez,6.0
Richard Jewell,45.0
John Considine,44.0
Sara Stepnicka,2.0
Kerry Bishé,296.0
Caitlin FitzGerald,205.0
Daniella Pineda,133.0
Daphne Zuniga,470.0
Eva Boehnke,0.0
Maxwell Moody,0.0
David Chandler,0.0
John August,86.0
Brian Herzlinger,23.0
Jon Gunn,16.0
